Forest,Agriculture,Urban,Grassland,Other,Area_Total,forest_sp,agriculture_sp,generalist_sp,Sp_Total
906950000,501840000,19270000,862020000,209920000,2500000000,37,21,81,139
930900000,436570000,19430000,791750000,321350000,2500000000,40,30,79,149
797000000,494210000,42610000,963380000,202800000,2500000000,37,23,82,142
1428620000,185730000,13450000,252300000,619900000,2500000000,42,24,78,144
598640000,1093220000,206800000,541540000,59800000,2500000000,37,25,85,147
1031490000,608620000,45770000,693360000,120760000,2500000000,37,26,81,144
841730000,414350000,91730000,1042670000,109520000,2500000000,37,28,91,156
1119000000,573430000,73330000,654070000,80170000,2500000000,36,21,82,139
512750000,629370000,65840000,1227050000,64990000,2500000000,31,24,90,145
341160000,940950000,85600000,1095580000,36710000,2500000000,33,24,88,145
535040000,418570000,57720000,1451820000,36850000,2500000000,33,23,88,144
365680000,389820000,78580000,1639390000,26530000,2500000000,29,22,75,126
764770000,1371370000,64280000,283860000,15720000,2500000000,32,26,88,146
822590000,805210000,57290000,758130000,56780000,2500000000,29,22,89,140
827590000,1166230000,38200000,444020000,23960000,2500000000,32,19,78,129
1132470000,213300000,22680000,1094530000,37020000,2500000000,32,19,82,133
684060000,1234460000,224890000,39350000,317240000,2500000000,30,29,85,144
74070000,1017520000,72590000,190010000,1145810000,2500000000,25,44,96,165
813500000,1239960000,131860000,46740000,267940000,2500000000,40,32,92,164
348420000,731130000,346330000,211230000,862890000,2500000000,25,34,89,148
1204550000,559560000,85860000,469740000,180290000,2500000000,39,19,90,148
974390000,878890000,108340000,226540000,311840000,2500000000,34,26,89,149
1121080000,861760000,77140000,254680000,185340000,2500000000,48,20,92,160
1113230000,867100000,22650000,116190000,380830000,2500000000,40,25,82,147
412460000,900200000,431210000,704660000,51470000,2500000000,32,29,89,150
844380000,824040000,240660000,491950000,98970000,2500000000,38,20,77,135
625400000,1261060000,270940000,192320000,150280000,2500000000,41,33,97,171
696810000,1372750000,110310000,296770000,23360000,2500000000,39,21,85,145
581700000,719750000,161210000,968450000,68890000,2500000000,32,28,89,149
668570000,822040000,116470000,855240000,37680000,2500000000,33,22,81,136
581990000,1267850000,92980000,514750000,42430000,2500000000,37,27,90,154
691320000,1033130000,103740000,568340000,103470000,2500000000,39,28,90,157
1069140000,1030120000,30820000,347070000,22850000,2500000000,30,19,83,132
788910000,781320000,69120000,821720000,38930000,2500000000,32,21,83,136
873450000,1160330000,58080000,379330000,28810000,2500000000,30,23,80,133
725310000,1288770000,198330000,214270000,73320000,2500000000,28,23,87,138
105270000,54640000,137570000,1680000,1873080000,2172240000,29,20,75,124
1088700000,811490000,50270000,136440000,413100000,2500000000,41,32,92,165
1177680000,717870000,153940000,12560000,437950000,2500000000,35,30,89,154
1182650000,266250000,43410000,556560000,451130000,2500000000,46,22,84,152
1122500000,545770000,15500000,226720000,589510000,2500000000,45,25,82,152
1084700000,780220000,152280000,348840000,133960000,2500000000,43,25,92,160
1118820000,598190000,217280000,375980000,189730000,2500000000,43,24,89,156
1320280000,404490000,65970000,602720000,106540000,2500000000,45,26,83,154
1096980000,599850000,253960000,404620000,144590000,2500000000,46,23,81,150
982430000,918280000,73340000,488010000,37940000,2500000000,32,25,82,139
1078720000,745450000,140470000,482890000,52470000,2500000000,37,22,81,140
403720000,1217580000,45710000,809180000,23810000,2500000000,30,26,76,132
397580000,1367530000,57240000,666650000,11000000,2500000000,30,26,75,131
345130000,1932740000,134290000,67820000,20020000,2500000000,30,26,74,130
254060000,2117850000,48020000,65890000,14180000,2500000000,28,24,73,125
357080000,1041620000,180830000,770260000,150210000,2500000000,30,39,90,159
412650000,969230000,58730000,1036340000,23050000,2500000000,29,24,71,124
581230000,1215880000,266780000,362990000,73120000,2500000000,30,27,80,137
527000000,1657840000,192490000,95500000,27170000,2500000000,28,23,71,122
63380000,713050000,58810000,121900000,1341740000,2298880000,19,23,66,108
292750000,1121130000,109200000,487080000,489840000,2500000000,28,31,80,139
335080000,1196660000,319490000,569570000,79200000,2500000000,29,32,79,140
125620000,283230000,104940000,327220000,1399900000,2240910000,28,37,78,143
111680000,935580000,157570000,123290000,1171880000,2500000000,27,32,83,142
53760000,2148770000,167920000,117950000,11600000,2500000000,29,32,76,137
80530000,1478900000,527730000,189210000,223630000,2500000000,25,30,77,132
45670000,899370000,71360000,85850000,1360460000,2462710000,29,40,84,153
9450000,335180000,33490000,40550000,2041640000,2460310000,18,27,59,104
162070000,2035810000,114800000,119750000,67570000,2500000000,31,38,83,152
49310000,721000000,33820000,14560000,1431070000,2249760000,28,34,80,142
112570000,2108030000,128760000,128070000,22570000,2500000000,31,40,84,155
588180000,1571210000,273850000,47590000,19170000,2500000000,28,25,74,127
436710000,1811520000,158480000,52280000,41010000,2500000000,31,24,80,135
798960000,1148650000,455160000,21150000,76080000,2500000000,32,25,83,140
430230000,1820940000,106660000,109270000,32900000,2500000000,32,26,80,138
351160000,1592880000,132310000,408620000,15030000,2500000000,27,25,70,122
638260000,1519500000,221770000,53720000,66750000,2500000000,30,27,85,142
141090000,828340000,104690000,227760000,1194210000,2496090000,32,41,96,169
298590000,1753850000,124660000,286330000,36570000,2500000000,29,29,81,139
107860000,1820420000,350300000,178710000,42710000,2500000000,25,26,75,126
145440000,2112010000,145130000,29840000,67580000,2500000000,24,29,79,132
55830000,802280000,101280000,116860000,1409700000,2485950000,30,36,87,153
63180000,2062850000,209250000,150180000,14540000,2500000000,25,33,80,138
19350000,414310000,58610000,129870000,1363660000,1985800000,18,30,75,123
402680000,1918660000,88820000,24470000,65370000,2500000000,29,26,77,132
636840000,1672470000,102500000,36150000,52040000,2500000000,33,28,90,151
232160000,2074300000,100880000,53060000,39600000,2500000000,30,28,77,135
785700000,1412910000,86920000,175160000,39310000,2500000000,29,25,81,135
738790000,1431280000,153690000,123340000,52900000,2500000000,31,34,85,150
547500000,1700210000,99310000,129980000,23000000,2500000000,27,20,68,115
317550000,1916500000,120880000,98020000,47050000,2500000000,31,33,85,149
485860000,1806370000,95820000,42370000,69580000,2500000000,30,29,83,142
201650000,1555510000,417560000,241950000,83330000,2500000000,30,31,81,142
140740000,2025420000,161340000,153640000,18860000,2500000000,24,26,80,130
375320000,1069370000,424690000,559900000,70720000,2500000000,31,26,73,130
476980000,939490000,113610000,955750000,14170000,2500000000,34,25,78,137
59620000,1336750000,361070000,203650000,538910000,2500000000,25,38,86,149
51250000,1557310000,709380000,156870000,25190000,2500000000,24,27,73,124
94560000,1310090000,553570000,113800000,427980000,2500000000,28,39,86,153
23970000,124570000,282460000,167470000,1595780000,2194250000,25,36,84,145
34030000,1203980000,202410000,97420000,962160000,2500000000,31,39,84,154
695660000,1363730000,72070000,213820000,154720000,2500000000,32,27,90,149
1118260000,1170420000,45240000,139430000,26650000,2500000000,29,23,78,130
985120000,1030260000,44620000,326470000,113530000,2500000000,32,23,82,137
882350000,826260000,61660000,700850000,28880000,2500000000,26,20,71,117
510540000,1246370000,43180000,609140000,90770000,2500000000,35,31,88,154
445990000,1624530000,68660000,206280000,154540000,2500000000,33,29,87,149
733190000,1028530000,107290000,580600000,50390000,2500000000,35,30,84,149
827950000,1089990000,56170000,414370000,111520000,2500000000,34,27,86,147
624160000,1186240000,443880000,201800000,43920000,2500000000,28,20,70,118
1369850000,394060000,138860000,547560000,49670000,2500000000,38,26,82,146
1131040000,677740000,189520000,464910000,36790000,2500000000,34,19,70,123
1172050000,697070000,114240000,483560000,33080000,2500000000,35,20,77,132
359000000,930410000,738630000,403740000,68220000,2500000000,27,32,77,136
491460000,1219960000,442530000,152090000,193960000,2500000000,31,37,85,153
237610000,1268880000,741420000,174470000,77620000,2500000000,35,30,81,146
37020000,398510000,545250000,1299040000,220180000,2500000000,30,37,87,154
209280000,1236130000,413440000,476700000,164450000,2500000000,31,40,91,162
699640000,533300000,332780000,707870000,226410000,2500000000,37,37,85,159
285040000,1334940000,396040000,403310000,80670000,2500000000,28,42,85,155
13320000,362980000,44950000,120440000,1958310000,2500000000,23,37,83,143
75610000,438160000,412780000,733360000,840090000,2500000000,30,38,86,154
35510000,126060000,120610000,1394570000,823250000,2500000000,27,35,86,148
245640000,908860000,148930000,318420000,878150000,2500000000,37,42,96,175
3500000,170320000,25610000,337790000,1961100000,2498320000,21,36,82,139
685710000,806860000,171950000,677830000,157650000,2500000000,33,27,82,142
967030000,633440000,67910000,797490000,34130000,2500000000,32,22,76,130
108460000,282770000,10450000,15240000,1965560000,2382480000,39,33,85,157
33000000,130950000,42750000,28940000,2192310000,2427950000,33,34,89,156
0,15670000,0,0,1463900000,1479570000,9,29,61,99
765180000,261830000,7860000,37540000,1427590000,2500000000,37,29,86,152
349260000,597940000,117150000,96270000,1339380000,2500000000,38,38,98,174
661800000,139270000,100880000,2200000,1595850000,2500000000,37,30,71,138
518910000,214960000,28710000,8910000,1728510000,2500000000,35,29,83,147
609790000,86350000,940000,9690000,1793230000,2500000000,34,28,73,135
1154460000,431960000,182640000,507380000,223560000,2500000000,44,22,80,146
698210000,270610000,74460000,4410000,1452310000,2500000000,35,27,72,134
193330000,88850000,5260000,4240000,2208320000,2500000000,38,31,87,156
554400000,127030000,9260000,440000,1808870000,2500000000,36,28,78,142
640000,19720000,550000,2260000,1739640000,1762810000,37,33,87,157
428420000,252430000,130960000,4470000,1683720000,2500000000,27,20,78,125
985620000,500350000,27600000,241130000,745300000,2500000000,44,32,85,161
1297450000,574060000,97640000,99390000,431460000,2500000000,36,29,79,144
403780000,91210000,11430000,592050000,1401530000,2500000000,42,22,73,137
885740000,441360000,36110000,421220000,715570000,2500000000,39,24,81,144
975480000,236230000,72140000,645120000,571030000,2500000000,39,17,70,126
1228220000,71980000,4480000,535770000,659550000,2500000000,43,21,77,141
802800000,214440000,307660000,154190000,1020910000,2500000000,37,22,86,145
1150230000,123590000,39300000,482890000,703990000,2500000000,42,21,77,140
68270000,37900000,133720000,11850000,1648080000,1899820000,24,16,64,104
811470000,34750000,28190000,678790000,946800000,2500000000,41,23,74,138
607580000,63370000,16370000,688110000,1124570000,2500000000,39,22,73,134
674390000,1239160000,271710000,181430000,133310000,2500000000,43,24,90,157
924310000,1016870000,69120000,276760000,212940000,2500000000,37,19,78,134
658470000,68480000,70830000,638230000,1063990000,2500000000,46,17,77,140
547130000,51070000,37770000,769260000,1094770000,2500000000,42,16,68,126
566490000,110760000,35600000,495670000,1291480000,2500000000,40,19,74,133
658250000,307660000,58580000,581940000,893570000,2500000000,44,22,85,151
648910000,1282890000,191460000,148290000,228450000,2500000000,49,30,95,174
979300000,219240000,168680000,479930000,652850000,2500000000,48,28,91,167
702720000,729960000,167500000,725070000,174750000,2500000000,46,24,84,154
730830000,166630000,111220000,705470000,785850000,2500000000,46,23,88,157
1213880000,658020000,197610000,386700000,43790000,2500000000,41,25,88,154
974330000,654020000,91540000,679530000,100580000,2500000000,44,25,87,156
836480000,1177890000,321130000,99290000,65210000,2500000000,42,26,89,157
966290000,993740000,239050000,228240000,72680000,2500000000,45,28,85,158
945450000,242290000,53140000,159340000,1099780000,2500000000,36,22,75,133
540690000,1794640000,107610000,44170000,12890000,2500000000,23,20,77,120
1071490000,1169080000,58510000,112840000,88080000,2500000000,27,20,80,127
208420000,2096040000,109450000,8300000,77790000,2500000000,26,28,82,136
935500000,470460000,114120000,78790000,901130000,2500000000,32,19,67,118
1063900000,86870000,38180000,396340000,914710000,2500000000,43,20,73,136
397640000,1747120000,148820000,80390000,126030000,2500000000,34,31,93,158
1136500000,491590000,503140000,46020000,322750000,2500000000,37,24,86,147
194110000,1986570000,247820000,7430000,64070000,2500000000,24,28,75,127
787970000,60590000,46720000,850550000,754170000,2500000000,42,18,73,133
662560000,70860000,43990000,477650000,1244940000,2500000000,43,19,78,140
413860000,11880000,24180000,769640000,1280440000,2500000000,40,17,69,126
1290410000,59780000,69790000,389520000,690500000,2500000000,41,18,82,141
1322210000,644120000,218350000,278410000,36910000,2500000000,43,23,81,147
802090000,1107680000,286630000,226320000,77280000,2500000000,45,23,82,150
833730000,1194070000,301570000,115830000,54800000,2500000000,37,25,80,142
718900000,642860000,317270000,453870000,367100000,2500000000,48,31,87,166
633040000,239710000,134950000,10020000,1439280000,2457000000,21,23,67,111
616460000,1637090000,73670000,31130000,141650000,2500000000,32,28,87,147
1559230000,279470000,42980000,110600000,507720000,2500000000,33,17,76,126
285200000,1986480000,119940000,2800000,105580000,2500000000,18,25,75,118
1590510000,654800000,21390000,61820000,171480000,2500000000,27,20,70,117
1053170000,552140000,469520000,179350000,245820000,2500000000,45,26,90,161
52900000,1770730000,573630000,69870000,32870000,2500000000,23,23,78,124
1277210000,399820000,208430000,283270000,331270000,2500000000,44,24,83,151
49690000,2154720000,255460000,18360000,21770000,2500000000,26,25,76,127
759180000,39900000,42400000,941510000,717010000,2500000000,41,17,72,130
1053810000,92010000,54550000,453220000,846410000,2500000000,41,21,83,145
479580000,2000000,23900000,729190000,1265330000,2500000000,36,17,64,117
789380000,105240000,30790000,455420000,1119170000,2500000000,40,15,72,127
485610000,1082000000,272580000,152800000,507010000,2500000000,39,30,83,152
909120000,226340000,167600000,946490000,250450000,2500000000,46,23,75,144
802060000,192800000,134710000,1283540000,86890000,2500000000,46,28,84,158
861340000,24890000,84550000,954720000,574500000,2500000000,45,20,68,133
494860000,538850000,40330000,37940000,1388020000,2500000000,19,23,67,109
1207500000,964320000,25190000,124280000,178710000,2500000000,22,19,63,104
394610000,1067080000,29860000,43750000,964700000,2500000000,19,26,74,119
1557750000,601810000,127200000,83360000,129880000,2500000000,26,26,80,132
569700000,1305830000,153040000,23180000,448250000,2500000000,22,26,73,121
1351520000,835750000,159920000,62960000,89850000,2500000000,30,20,70,120
886470000,1406740000,107920000,26070000,72800000,2500000000,18,23,72,113
114490000,2142240000,198840000,2340000,42090000,2500000000,20,31,77,128
803950000,1406940000,107440000,44660000,137010000,2500000000,32,19,72,123
35610000,2312270000,102360000,980000,48780000,2500000000,16,26,65,107
484980000,1650710000,202040000,44470000,117800000,2500000000,34,26,83,143
1449110000,232330000,62100000,261430000,495030000,2500000000,45,20,74,139
90820000,1850150000,246260000,67500000,245270000,2500000000,27,31,83,141
1405460000,492890000,132270000,310490000,158890000,2500000000,45,20,76,141
216260000,1934910000,253200000,31240000,64390000,2500000000,20,24,72,116
564340000,81130000,10870000,555430000,1288230000,2500000000,40,18,74,132
1084080000,204220000,41230000,538500000,631970000,2500000000,40,16,73,129
1522080000,409200000,102550000,162170000,304000000,2500000000,40,19,75,134
935430000,158390000,75930000,983170000,347080000,2500000000,46,24,75,145
837530000,27260000,57730000,684210000,893270000,2500000000,38,12,55,105
1238390000,101830000,74880000,541750000,543150000,2500000000,46,25,80,151
852720000,69940000,103130000,584380000,889830000,2500000000,41,17,63,121
200090000,888320000,30830000,78760000,1217160000,2415160000,19,19,66,104
561490000,1606090000,47940000,114640000,169840000,2500000000,21,22,74,117
682090000,1413310000,20150000,160580000,223870000,2500000000,19,22,67,108
1472740000,819490000,29770000,41280000,136720000,2500000000,28,16,68,112
1292030000,918490000,68790000,61690000,159000000,2500000000,26,17,72,115
11460000,2318450000,119960000,1040000,49090000,2500000000,13,20,57,90
72590000,2212650000,94010000,25100000,95650000,2500000000,25,32,83,140
807140000,1238870000,211170000,182540000,60280000,2500000000,42,26,82,150
104700000,2081430000,283030000,1330000,29510000,2500000000,17,14,59,90
1172300000,82050000,28490000,482010000,735150000,2500000000,42,16,76,134
1371270000,265140000,49900000,259120000,554570000,2500000000,45,21,82,148
1475620000,42920000,106270000,704790000,170400000,2500000000,43,17,69,129
703450000,14270000,30940000,806990000,944350000,2500000000,42,15,62,119
1035150000,343460000,83610000,963090000,74690000,2500000000,35,20,71,126
898490000,973760000,148960000,443640000,35150000,2500000000,35,20,74,129
1120720000,1023250000,163270000,148500000,44260000,2500000000,37,24,69,130
1169780000,838360000,95180000,337090000,59590000,2500000000,35,19,67,121
255060000,1471790000,557680000,126600000,88870000,2500000000,31,29,77,137
630120000,1133510000,315970000,283680000,136720000,2500000000,36,27,75,138
659260000,693590000,640300000,458560000,48290000,2500000000,33,19,66,118
768660000,735560000,525830000,418820000,51130000,2500000000,35,23,70,128
213850000,1154890000,180540000,920040000,30680000,2500000000,36,36,85,157
260290000,1301050000,318230000,516890000,103540000,2500000000,29,33,80,142
244690000,1860950000,222810000,157080000,14470000,2500000000,30,29,74,133
374290000,1137200000,779450000,151800000,57260000,2500000000,28,26,69,123
256100000,713140000,175430000,1231960000,123370000,2500000000,35,33,87,155
205380000,617290000,190180000,1379870000,107280000,2500000000,32,37,87,156
146680000,1822910000,176630000,297190000,56590000,2500000000,33,36,83,152
336700000,1754690000,130670000,161110000,116830000,2500000000,31,33,81,145
14340000,442000000,56970000,567130000,1419560000,2500000000,25,37,82,144
21410000,684620000,134940000,698440000,960590000,2500000000,28,40,78,146
979240000,809170000,108230000,542800000,60560000,2500000000,35,26,86,147
1468660000,434310000,127410000,413410000,56210000,2500000000,39,20,77,136
1346700000,775110000,151160000,180140000,46890000,2500000000,39,28,83,150
1054230000,1030350000,193480000,156420000,65520000,2500000000,43,31,87,161
751020000,1047250000,245400000,379030000,77300000,2500000000,38,27,82,147
458810000,1247540000,176960000,554250000,62440000,2500000000,33,29,87,149
845030000,967420000,296750000,370950000,19850000,2500000000,33,22,73,128
975840000,835210000,166120000,492340000,30490000,2500000000,33,27,83,143
1105220000,909850000,177790000,273790000,33350000,2500000000,37,24,74,135
622670000,1521290000,228660000,60950000,66430000,2500000000,35,25,80,140
841310000,1085870000,365060000,192850000,14910000,2500000000,38,30,77,145
778450000,1093490000,417020000,148890000,62150000,2500000000,36,28,79,143
1432060000,515910000,226820000,295960000,29250000,2500000000,32,20,69,121
1233960000,308930000,255550000,670320000,31240000,2500000000,34,18,67,119
1270860000,760970000,97370000,340880000,29920000,2500000000,36,18,64,118
1109370000,798120000,191330000,384900000,16280000,2500000000,36,22,68,126
293310000,1884650000,246410000,63310000,12320000,2500000000,31,29,77,137
244440000,1787000000,278920000,164930000,24710000,2500000000,33,24,73,130
339810000,1667660000,401990000,70960000,19580000,2500000000,36,30,77,143
648670000,1368260000,197700000,244580000,40790000,2500000000,37,27,75,139
230750000,1513510000,175470000,475670000,104600000,2500000000,32,34,79,145
286230000,2028670000,77480000,86600000,21020000,2500000000,29,30,77,136
206640000,1233890000,321410000,696660000,41400000,2500000000,32,37,79,148
169820000,1838430000,78100000,252440000,161210000,2500000000,30,39,76,145
112550000,521400000,150580000,1358980000,356490000,2500000000,31,38,79,148
23150000,294870000,50330000,280890000,1850760000,2500000000,28,38,80,146
158280000,399440000,141050000,1400530000,400700000,2500000000,31,40,88,159
29990000,659080000,59810000,335470000,1415650000,2500000000,35,41,84,160
33090000,4960000,17870000,14990000,1436380000,1507290000,19,32,57,108
174560000,1808910000,82210000,53170000,381150000,2500000000,32,38,79,149
29450000,961180000,71190000,76520000,1361660000,2500000000,36,41,84,161
967660000,934000000,283110000,163270000,151960000,2500000000,41,34,83,158
1346090000,539680000,141320000,457410000,15500000,2500000000,42,22,71,135
1169920000,912170000,173060000,174550000,70300000,2500000000,40,17,60,117
1057760000,815930000,192730000,417430000,16150000,2500000000,39,22,68,129
1275230000,919680000,190310000,103220000,11560000,2500000000,31,21,73,125
1094300000,976420000,222990000,118270000,88020000,2500000000,36,27,84,147
857340000,990300000,453830000,134840000,63690000,2500000000,38,28,85,151
904080000,1080010000,321500000,105660000,88750000,2500000000,35,21,74,130
1191280000,631000000,115550000,525530000,36640000,2500000000,39,21,72,132
1378510000,766010000,180380000,125110000,49990000,2500000000,40,25,77,142
1063980000,992740000,86980000,339000000,17300000,2500000000,38,21,74,133
541680000,1691070000,189640000,49710000,27900000,2500000000,39,25,85,149
947420000,1151850000,219070000,156020000,25640000,2500000000,36,18,66,120
1064460000,869980000,98980000,450570000,16010000,2500000000,31,18,62,111
966000000,1278350000,102620000,142820000,10210000,2500000000,41,24,74,139
983990000,908950000,138780000,451630000,16650000,2500000000,41,26,77,144
746580000,1463550000,198490000,76520000,14860000,2500000000,36,25,70,131
977570000,1213720000,107670000,190170000,10870000,2500000000,36,22,75,133
520090000,1597020000,270080000,80890000,31920000,2500000000,39,36,79,154
887370000,1267930000,172500000,144540000,27660000,2500000000,42,27,74,143
413780000,1277330000,137630000,627200000,44060000,2500000000,33,34,77,144
479550000,1432540000,205680000,271080000,111150000,2500000000,36,36,83,155
1177440000,895180000,95970000,159780000,171630000,2500000000,36,30,77,143
835050000,1134070000,240130000,220880000,69870000,2500000000,36,32,82,150
142940000,942050000,128840000,1110380000,175790000,2500000000,34,38,84,156
219810000,1118490000,154810000,909000000,97880000,2499990000,32,42,85,159
287800000,1417270000,169650000,549360000,75920000,2500000000,38,35,81,154
438130000,1034210000,652690000,291340000,83630000,2500000000,38,41,91,170
132260000,1432780000,115770000,573650000,245540000,2500000000,37,35,81,153
141430000,694400000,125500000,1402560000,136110000,2500000000,30,32,77,139
28540000,538160000,39030000,28480000,1865790000,2500000000,35,35,80,150
158360000,1146350000,152880000,269550000,772860000,2500000000,37,37,84,158
194500000,1885860000,154530000,29930000,235180000,2500000000,32,32,73,137
49460000,1721830000,113110000,19280000,596320000,2500000000,30,32,76,138
63860000,781160000,57560000,9940000,1587480000,2500000000,30,34,75,139
881520000,1019990000,324560000,257820000,16110000,2500000000,36,18,66,120
902030000,1108710000,112240000,335470000,41550000,2500000000,36,22,75,133
755640000,1285760000,226500000,183510000,48590000,2500000000,38,27,75,140
643510000,907530000,155250000,712980000,80730000,2500000000,37,26,71,134
919680000,1310580000,122630000,112570000,34540000,2500000000,34,18,63,115
752510000,1198790000,373760000,144540000,30400000,2500000000,30,19,67,116
513570000,1784010000,56640000,132310000,13470000,2500000000,31,23,75,129
851290000,995160000,151350000,462670000,39530000,2500000000,34,20,72,126
950030000,1235890000,93980000,207560000,12540000,2500000000,41,24,78,143
980960000,1258630000,122380000,115200000,22830000,2500000000,38,31,82,151
1076710000,1035460000,99890000,263030000,24910000,2500000000,40,24,73,137
1016560000,1022850000,80010000,327180000,53400000,2500000000,36,27,82,145
389080000,1868290000,159290000,57550000,25790000,2500000000,35,29,77,141
1171940000,879710000,223490000,213780000,11080000,2500000000,43,25,79,147
309900000,1938340000,161700000,40920000,49140000,2500000000,36,31,74,141
1046930000,1165400000,140740000,120400000,26530000,2500000000,40,23,76,139
372180000,1780540000,211270000,98400000,37610000,2500000000,35,35,80,150
1331540000,883590000,135000000,103150000,46720000,2500000000,44,23,81,148
234180000,1852650000,253970000,106370000,52830000,2500000000,37,32,83,152
232550000,1994020000,205530000,30450000,37450000,2500000000,40,34,90,164
752360000,1461770000,73080000,199370000,13420000,2500000000,38,36,81,155
646420000,1391810000,134230000,303840000,23700000,2500000000,39,36,90,165
663810000,1255600000,72370000,465000000,43220000,2500000000,38,38,87,163
676350000,1258740000,96880000,381320000,86710000,2500000000,38,34,89,161
191790000,1416260000,165320000,156030000,570600000,2500000000,37,35,83,155
619570000,1375910000,83660000,368550000,52310000,2500000000,40,37,90,167
309510000,1456060000,96980000,203410000,434040000,2500000000,38,41,94,173
665640000,1283240000,118220000,367340000,65560000,2500000000,28,29,76,133
85290000,764910000,45340000,74160000,1530300000,2500000000,36,35,83,154
12250000,80870000,9900000,18110000,2378870000,2500000000,27,27,67,121
644390000,1376570000,220280000,195930000,62830000,2500000000,35,28,83,146
621630000,779030000,147700000,908380000,43260000,2500000000,39,23,76,138
507150000,1691080000,127640000,160600000,13530000,2500000000,34,28,73,135
733990000,739820000,454120000,378650000,193420000,2500000000,39,29,82,150
696440000,1340210000,218520000,217570000,27260000,2500000000,38,22,76,136
708500000,1321960000,94620000,327100000,47820000,2500000000,41,31,81,153
1076330000,1006730000,129630000,270680000,16630000,2500000000,36,24,81,141
860230000,1379490000,128600000,109150000,22530000,2500000000,41,31,84,156
413070000,1822890000,141130000,112730000,10180000,2500000000,37,27,77,141
722130000,831580000,147670000,697450000,101170000,2500000000,38,26,77,141
1268330000,118920000,9750000,210000,1102790000,2500000000,42,29,77,148
313450000,63830000,13440000,0,1723880000,2114600000,38,36,86,160
211710000,25770000,5800000,590000,2256130000,2500000000,33,22,65,120
265740000,30500000,4160000,300000,2199300000,2500000000,30,27,62,119
385040000,19000000,4910000,0,2091050000,2500000000,32,22,64,118
607490000,70410000,6000000,0,1816100000,2500000000,33,21,68,122
672600000,110440000,11810000,970000,1704180000,2500000000,34,27,65,126
720630000,129260000,7550000,0,1642560000,2500000000,34,24,65,123
43040000,85050000,2410000,0,2175410000,2305910000,27,31,67,125
655260000,146810000,46560000,1530000,1649840000,2500000000,36,33,77,146
9210000,68240000,22080000,18980000,1394190000,1512700000,15,33,58,106
111180000,1462330000,76420000,22190000,827880000,2500000000,26,40,76,142
241270000,1854450000,89760000,2660000,311860000,2500000000,29,36,71,136
2011630000,135500000,19430000,0,333440000,2500000000,40,24,76,140
575250000,52410000,54360000,0,1582760000,2264780000,38,32,80,150
1438550000,116900000,50070000,0,894480000,2500000000,38,29,80,147
38960000,5160000,840000,0,1053990000,1098950000,28,18,54,100
1149330000,35780000,3400000,0,1311490000,2500000000,40,23,71,134
1088300000,23810000,3500000,0,1384390000,2500000000,38,23,68,129
1731270000,57200000,3050000,0,708480000,2500000000,39,21,65,125
2032020000,28910000,3470000,0,435600000,2500000000,37,23,65,125
572300000,21830000,8830000,0,1897040000,2500000000,37,27,67,131
1169340000,51710000,12210000,0,1266740000,2500000000,40,24,72,136
585020000,46890000,6020000,270000,1861800000,2500000000,31,22,60,113
412060000,82080000,12420000,0,1993440000,2500000000,38,27,74,139
1110360000,127600000,28770000,3900000,1229370000,2500000000,38,27,74,139
433660000,98060000,2370000,1810000,1964100000,2500000000,39,29,76,144
690410000,271270000,26320000,0,1512000000,2500000000,39,36,75,150
619180000,99070000,7800000,450000,1773500000,2500000000,36,28,69,133
810170000,146080000,5240000,300000,1538210000,2500000000,40,32,74,146
273170000,50900000,6070000,0,2169860000,2500000000,36,28,70,134
549150000,95740000,1130000,0,1853980000,2500000000,37,31,71,139
159940000,1805690000,94460000,125260000,314650000,2500000000,29,29,70,128
449800000,1680670000,113390000,19710000,236430000,2500000000,32,28,66,126
218090000,1363860000,92120000,21600000,804330000,2500000000,28,33,71,132
184510000,1380580000,196490000,27300000,711120000,2500000000,30,31,76,137
110990000,1194890000,69360000,53160000,1071600000,2500000000,22,41,81,144
102910000,1316530000,139140000,31920000,909500000,2500000000,23,34,77,134
24990000,910000,220000,0,1034170000,1060290000,13,13,38,64
1855630000,221910000,65200000,2170000,355090000,2500000000,44,31,82,157
1176130000,61870000,35920000,0,1213890000,2487810000,40,33,77,150
785700000,554830000,140310000,0,1019160000,2500000000,40,38,92,170
82740000,71320000,33180000,0,1674400000,1861640000,30,27,69,126
1706260000,95650000,12690000,440000,684960000,2500000000,40,25,69,134
1877630000,176150000,36970000,0,409250000,2500000000,43,30,80,153
1578250000,329080000,35390000,0,557280000,2500000000,41,31,75,147
1312090000,385010000,269280000,420000,533200000,2500000000,41,30,79,150
1053120000,138540000,15890000,0,1292450000,2500000000,38,27,75,140
1535340000,94140000,10520000,0,860000000,2500000000,38,22,74,134
1293550000,361330000,49000000,2870000,793250000,2500000000,43,27,82,152
1399750000,360550000,28650000,960000,710090000,2500000000,43,27,83,153
566170000,115730000,7470000,1000000,1809630000,2500000000,38,32,78,148
1141650000,137060000,10710000,1750000,1208830000,2500000000,41,32,82,155
1085970000,116910000,17770000,870000,1278480000,2500000000,42,31,84,157
650890000,153010000,4490000,0,1691610000,2500000000,39,28,73,140
372150000,86710000,6440000,610000,2034090000,2500000000,33,26,65,124
755270000,150440000,3710000,0,1590580000,2500000000,33,22,64,119
716500000,99690000,2980000,0,1680830000,2500000000,34,26,67,127
