"Forest","Agriculture","Urban","Grassland","Other","Area_Total","forest_sp","agriculture_sp","generalist_sp","Sp_Total"
1471600000,361560000,13500000,420630000,232710000,2.5e+09,33,29,68,130
1011580000,532610000,33650000,866260000,55900000,2.5e+09,32,22,58,112
698740000,1029040000,40100000,641770000,90350000,2.5e+09,32,25,63,120
639620000,466590000,39420000,1269310000,85060000,2.5e+09,34,25,65,124
710520000,748850000,46150000,939470000,55010000,2.5e+09,33,28,60,121
1194440000,300530000,20890000,765100000,219040000,2.5e+09,36,26,68,130
1394060000,236240000,50750000,692640000,126310000,2.5e+09,33,27,62,122
7.91e+08,502050000,28340000,1106700000,71910000,2.5e+09,33,26,65,124
661960000,214510000,25610000,1515870000,82050000,2.5e+09,33,27,60,120
322190000,1320190000,65460000,752790000,39370000,2.5e+09,37,29,69,135
461530000,856040000,39070000,1131090000,12270000,2.5e+09,38,30,77,145
466830000,915310000,43370000,1039710000,34780000,2.5e+09,35,29,72,136
347390000,6.9e+08,76580000,1362340000,23690000,2.5e+09,38,32,73,143
1414640000,834220000,70200000,124300000,56640000,2.5e+09,37,31,81,149
750100000,1489740000,86050000,139320000,34790000,2.5e+09,36,28,66,130
704190000,1274380000,67600000,409770000,44060000,2.5e+09,37,32,77,146
427590000,1546770000,88970000,395500000,41170000,2.5e+09,35,26,65,126
24940000,420900000,42390000,420000,1873730000,2362380000,35,36,83,154
18690000,479480000,91860000,10330000,1621100000,2221460000,33,33,76,142
705660000,1168600000,89950000,104010000,431780000,2.5e+09,37,36,83,156
1151010000,648730000,86960000,126070000,487230000,2.5e+09,36,32,79,147
142980000,724790000,226220000,57250000,1348760000,2.5e+09,41,34,83,158
906950000,501840000,19270000,862020000,209920000,2.5e+09,36,28,71,135
930900000,436570000,19430000,791750000,321350000,2.5e+09,38,30,77,145
7.97e+08,494210000,42610000,963380000,202800000,2.5e+09,37,28,73,138
1428620000,185730000,13450000,252300000,619900000,2.5e+09,39,30,71,140
598640000,1093220000,206800000,541540000,59800000,2.5e+09,37,31,75,143
1031490000,608620000,45770000,693360000,120760000,2.5e+09,38,31,71,140
841730000,414350000,91730000,1042670000,109520000,2.5e+09,38,32,83,153
1.119e+09,573430000,73330000,654070000,80170000,2.5e+09,36,28,71,135
512750000,629370000,65840000,1227050000,64990000,2.5e+09,34,31,76,141
341160000,940950000,85600000,1095580000,36710000,2.5e+09,37,31,73,141
535040000,418570000,57720000,1451820000,36850000,2.5e+09,35,29,76,140
365680000,389820000,78580000,1639390000,26530000,2.5e+09,33,25,64,122
764770000,1371370000,64280000,283860000,15720000,2.5e+09,39,29,74,142
822590000,805210000,57290000,758130000,56780000,2.5e+09,37,29,70,136
827590000,1166230000,38200000,444020000,23960000,2.5e+09,35,26,64,125
1132470000,213300000,22680000,1094530000,37020000,2.5e+09,36,24,69,129
684060000,1234460000,224890000,39350000,317240000,2.5e+09,32,33,75,140
74070000,1017520000,72590000,190010000,1145810000,2.5e+09,36,36,91,163
813500000,1239960000,131860000,46740000,267940000,2.5e+09,37,35,88,160
348420000,731130000,346330000,211230000,862890000,2.5e+09,35,32,79,146
1204550000,559560000,85860000,469740000,180290000,2.5e+09,37,31,76,144
974390000,878890000,108340000,226540000,311840000,2.5e+09,37,31,77,145
1121080000,861760000,77140000,254680000,185340000,2.5e+09,35,38,84,157
1113230000,867100000,22650000,116190000,380830000,2.5e+09,34,34,76,144
412460000,900200000,431210000,704660000,51470000,2.5e+09,36,34,76,146
844380000,824040000,240660000,491950000,98970000,2.5e+09,32,30,69,131
625400000,1261060000,270940000,192320000,150280000,2.5e+09,40,38,90,168
696810000,1372750000,110310000,296770000,23360000,2.5e+09,36,32,74,142
581700000,719750000,161210000,968450000,68890000,2.5e+09,38,31,76,145
668570000,822040000,116470000,855240000,37680000,2.5e+09,36,29,67,132
581990000,1267850000,92980000,514750000,42430000,2.5e+09,38,33,80,151
691320000,1033130000,103740000,568340000,103470000,2.5e+09,37,34,83,154
1069140000,1030120000,30820000,347070000,22850000,2.5e+09,37,28,63,128
788910000,781320000,69120000,821720000,38930000,2.5e+09,36,28,68,132
873450000,1160330000,58080000,379330000,28810000,2.5e+09,36,28,66,130
725310000,1288770000,198330000,214270000,73320000,2.5e+09,35,29,71,135
105270000,54640000,137570000,1680000,1873080000,2172240000,32,26,62,120
1088700000,811490000,50270000,136440000,413100000,2.5e+09,36,40,86,162
1177680000,717870000,153940000,12560000,437950000,2.5e+09,33,32,85,150
1182650000,266250000,43410000,556560000,451130000,2.5e+09,35,37,77,149
1122500000,545770000,15500000,226720000,589510000,2.5e+09,32,37,80,149
1084700000,780220000,152280000,348840000,133960000,2.5e+09,38,36,83,157
1118820000,598190000,217280000,375980000,189730000,2.5e+09,38,37,78,153
1320280000,404490000,65970000,602720000,106540000,2.5e+09,39,30,82,151
1096980000,599850000,253960000,404620000,144590000,2.5e+09,37,30,81,148
982430000,918280000,73340000,488010000,37940000,2.5e+09,36,27,73,136
1078720000,745450000,140470000,482890000,52470000,2.5e+09,35,30,72,137
403720000,1217580000,45710000,809180000,23810000,2.5e+09,35,29,64,128
397580000,1367530000,57240000,666650000,1.1e+07,2.5e+09,35,29,63,127
345130000,1932740000,134290000,67820000,20020000,2.5e+09,35,29,62,126
254060000,2117850000,48020000,65890000,14180000,2.5e+09,34,27,60,121
357080000,1041620000,180830000,770260000,150210000,2.5e+09,41,30,84,155
412650000,969230000,58730000,1036340000,23050000,2.5e+09,33,28,59,120
581230000,1215880000,266780000,362990000,73120000,2.5e+09,36,30,67,133
5.27e+08,1657840000,192490000,95500000,27170000,2.5e+09,33,27,58,118
63380000,713050000,58810000,121900000,1341740000,2298880000,30,22,52,104
292750000,1121130000,109200000,487080000,489840000,2.5e+09,39,30,66,135
335080000,1196660000,319490000,569570000,79200000,2.5e+09,37,27,72,136
125620000,283230000,104940000,327220000,1399900000,2240910000,37,27,75,139
111680000,935580000,157570000,123290000,1171880000,2.5e+09,37,27,74,138
53760000,2148770000,167920000,117950000,11600000,2.5e+09,35,27,71,133
80530000,1478900000,527730000,189210000,223630000,2.5e+09,33,26,69,128
45670000,899370000,71360000,85850000,1360460000,2462710000,39,30,80,149
9450000,335180000,33490000,40550000,2041640000,2460310000,28,20,52,100
162070000,2035810000,114800000,119750000,67570000,2.5e+09,39,30,79,148
49310000,7.21e+08,33820000,14560000,1431070000,2249760000,35,28,75,138
112570000,2108030000,128760000,128070000,22570000,2.5e+09,38,31,82,151
588180000,1571210000,273850000,47590000,19170000,2.5e+09,35,29,59,123
436710000,1811520000,158480000,52280000,41010000,2.5e+09,36,29,66,131
798960000,1148650000,455160000,21150000,76080000,2.5e+09,38,31,67,136
430230000,1820940000,106660000,109270000,32900000,2.5e+09,36,28,70,134
351160000,1592880000,132310000,408620000,15030000,2.5e+09,34,26,58,118
638260000,1519500000,221770000,53720000,66750000,2.5e+09,38,28,72,138
141090000,828340000,104690000,227760000,1194210000,2496090000,43,34,88,165
298590000,1753850000,124660000,286330000,36570000,2.5e+09,38,28,69,135
107860000,1820420000,350300000,178710000,42710000,2.5e+09,34,26,63,123
145440000,2112010000,145130000,29840000,67580000,2.5e+09,36,27,65,128
55830000,802280000,101280000,116860000,1409700000,2485950000,37,34,78,149
63180000,2062850000,209250000,150180000,14540000,2.5e+09,35,31,68,134
19350000,414310000,58610000,129870000,1363660000,1985800000,30,25,64,119
402680000,1918660000,88820000,24470000,65370000,2.5e+09,36,28,64,128
636840000,1672470000,102500000,36150000,52040000,2.5e+09,41,30,77,148
232160000,2074300000,100880000,53060000,39600000,2.5e+09,38,29,64,131
785700000,1412910000,86920000,175160000,39310000,2.5e+09,36,29,66,131
738790000,1431280000,153690000,123340000,52900000,2.5e+09,36,30,80,146
547500000,1700210000,99310000,129980000,2.3e+07,2.5e+09,33,22,56,111
317550000,1916500000,120880000,98020000,47050000,2.5e+09,39,31,75,145
485860000,1806370000,95820000,42370000,69580000,2.5e+09,39,31,68,138
201650000,1555510000,417560000,241950000,83330000,2.5e+09,36,30,72,138
140740000,2025420000,161340000,153640000,18860000,2.5e+09,34,27,65,126
375320000,1069370000,424690000,559900000,70720000,2.5e+09,35,26,65,126
476980000,939490000,113610000,955750000,14170000,2.5e+09,36,28,70,134
59620000,1336750000,361070000,203650000,538910000,2.5e+09,41,28,76,145
51250000,1557310000,709380000,156870000,25190000,2.5e+09,32,25,63,120
94560000,1310090000,553570000,113800000,427980000,2.5e+09,40,26,83,149
23970000,124570000,282460000,167470000,1595780000,2194250000,38,27,76,141
34030000,1203980000,202410000,97420000,962160000,2.5e+09,42,28,80,150
695660000,1363730000,72070000,213820000,154720000,2.5e+09,40,31,74,145
1118260000,1170420000,45240000,139430000,26650000,2.5e+09,38,28,60,126
985120000,1030260000,44620000,326470000,113530000,2.5e+09,36,28,70,134
882350000,826260000,61660000,700850000,28880000,2.5e+09,33,24,56,113
510540000,1246370000,43180000,609140000,90770000,2.5e+09,38,32,80,150
445990000,1624530000,68660000,206280000,154540000,2.5e+09,38,32,76,146
733190000,1028530000,107290000,580600000,50390000,2.5e+09,38,29,79,146
827950000,1089990000,56170000,414370000,111520000,2.5e+09,40,29,77,146
624160000,1186240000,443880000,201800000,43920000,2.5e+09,31,23,60,114
1369850000,394060000,138860000,547560000,49670000,2.5e+09,39,28,76,143
1131040000,677740000,189520000,464910000,36790000,2.5e+09,31,24,65,120
1172050000,697070000,114240000,483560000,33080000,2.5e+09,34,26,69,129
3.59e+08,930410000,738630000,403740000,68220000,2.5e+09,36,26,70,132
491460000,1219960000,442530000,152090000,193960000,2.5e+09,41,31,78,150
237610000,1268880000,741420000,174470000,77620000,2.5e+09,39,28,76,143
37020000,398510000,545250000,1299040000,220180000,2.5e+09,40,28,83,151
209280000,1236130000,413440000,476700000,164450000,2.5e+09,42,34,82,158
699640000,533300000,332780000,707870000,226410000,2.5e+09,41,31,83,155
285040000,1334940000,396040000,403310000,80670000,2.5e+09,40,31,80,151
13320000,362980000,44950000,120440000,1958310000,2.5e+09,37,25,78,140
75610000,438160000,412780000,733360000,840090000,2.5e+09,40,31,80,151
35510000,126060000,120610000,1394570000,823250000,2.5e+09,38,27,81,146
245640000,908860000,148930000,318420000,878150000,2.5e+09,43,38,91,172
3500000,170320000,25610000,337790000,1961100000,2498320000,37,28,70,135
685710000,806860000,171950000,677830000,157650000,2.5e+09,39,29,71,139
967030000,633440000,67910000,797490000,34130000,2.5e+09,36,25,66,127
108460000,282770000,10450000,15240000,1965560000,2382480000,37,32,84,153
3.3e+07,130950000,42750000,28940000,2192310000,2427950000,38,33,81,152
0,15670000,0,0,1463900000,1479570000,27,20,48,95
765180000,261830000,7860000,37540000,1427590000,2.5e+09,36,31,81,148
349260000,597940000,117150000,96270000,1339380000,2.5e+09,38,38,94,170
661800000,139270000,100880000,2200000,1595850000,2.5e+09,35,27,72,134
518910000,214960000,28710000,8910000,1728510000,2.5e+09,36,33,74,143
609790000,86350000,940000,9690000,1793230000,2.5e+09,34,27,70,131
1154460000,431960000,182640000,507380000,223560000,2.5e+09,33,32,78,143
698210000,270610000,74460000,4410000,1452310000,2.5e+09,34,28,68,130
193330000,88850000,5260000,4240000,2208320000,2.5e+09,40,33,79,152
554400000,127030000,9260000,440000,1808870000,2.5e+09,35,29,74,138
640000,19720000,550000,2260000,1739640000,1762810000,41,32,80,153
428420000,252430000,130960000,4470000,1683720000,2.5e+09,31,26,64,121
985620000,500350000,27600000,241130000,745300000,2.5e+09,39,37,82,158
1297450000,574060000,97640000,99390000,431460000,2.5e+09,35,31,74,140
403780000,91210000,11430000,592050000,1401530000,2.5e+09,31,34,69,134
885740000,441360000,36110000,421220000,715570000,2.5e+09,31,36,74,141
975480000,236230000,72140000,645120000,571030000,2.5e+09,30,30,63,123
1228220000,71980000,4480000,535770000,659550000,2.5e+09,34,32,72,138
802800000,214440000,307660000,154190000,1020910000,2.5e+09,33,35,73,141
1150230000,123590000,39300000,482890000,703990000,2.5e+09,32,35,69,136
68270000,37900000,133720000,11850000,1648080000,1899820000,28,22,50,100
811470000,34750000,28190000,678790000,946800000,2.5e+09,33,32,69,134
607580000,63370000,16370000,688110000,1124570000,2.5e+09,32,31,68,131
674390000,1239160000,271710000,181430000,133310000,2.5e+09,36,37,80,153
924310000,1016870000,69120000,276760000,212940000,2.5e+09,32,34,64,130
658470000,68480000,70830000,638230000,1063990000,2.5e+09,35,32,70,137
547130000,51070000,37770000,769260000,1094770000,2.5e+09,29,30,64,123
566490000,110760000,35600000,495670000,1291480000,2.5e+09,32,31,67,130
658250000,307660000,58580000,581940000,893570000,2.5e+09,35,37,75,147
648910000,1282890000,191460000,148290000,228450000,2.5e+09,45,36,91,172
979300000,219240000,168680000,479930000,652850000,2.5e+09,40,38,87,165
702720000,729960000,167500000,725070000,174750000,2.5e+09,38,32,81,151
730830000,166630000,111220000,705470000,785850000,2.5e+09,41,35,79,155
1213880000,658020000,197610000,386700000,43790000,2.5e+09,38,33,80,151
974330000,654020000,91540000,679530000,100580000,2.5e+09,42,31,81,154
836480000,1177890000,321130000,99290000,65210000,2.5e+09,42,32,80,154
966290000,993740000,239050000,228240000,72680000,2.5e+09,41,31,84,156
945450000,242290000,53140000,159340000,1099780000,2.5e+09,33,31,65,129
540690000,1794640000,107610000,44170000,12890000,2.5e+09,28,27,61,116
1071490000,1169080000,58510000,112840000,88080000,2.5e+09,32,29,62,123
208420000,2096040000,109450000,8300000,77790000,2.5e+09,29,30,73,132
935500000,470460000,114120000,78790000,901130000,2.5e+09,30,25,59,114
1063900000,86870000,38180000,396340000,914710000,2.5e+09,32,32,69,133
397640000,1747120000,148820000,80390000,126030000,2.5e+09,35,38,81,154
1136500000,491590000,503140000,46020000,322750000,2.5e+09,33,36,74,143
194110000,1986570000,247820000,7430000,64070000,2.5e+09,27,27,69,123
787970000,60590000,46720000,850550000,754170000,2.5e+09,33,26,71,130
662560000,70860000,43990000,477650000,1244940000,2.5e+09,33,34,70,137
413860000,11880000,24180000,769640000,1280440000,2.5e+09,30,26,67,123
1290410000,59780000,69790000,389520000,690500000,2.5e+09,34,32,72,138
1322210000,644120000,218350000,278410000,36910000,2.5e+09,41,24,80,145
802090000,1107680000,286630000,226320000,77280000,2.5e+09,41,27,80,148
833730000,1194070000,301570000,115830000,54800000,2.5e+09,38,25,78,141
718900000,642860000,317270000,453870000,367100000,2.5e+09,43,32,90,165
633040000,239710000,134950000,10020000,1439280000,2.457e+09,31,27,50,108
616460000,1637090000,73670000,31130000,141650000,2.5e+09,32,34,77,143
1559230000,279470000,42980000,110600000,507720000,2.5e+09,29,27,66,122
285200000,1986480000,119940000,2800000,105580000,2.5e+09,28,28,58,114
1590510000,654800000,21390000,61820000,171480000,2.5e+09,29,26,58,113
1053170000,552140000,469520000,179350000,245820000,2.5e+09,42,38,78,158
52900000,1770730000,573630000,69870000,32870000,2.5e+09,30,26,64,120
1277210000,399820000,208430000,283270000,331270000,2.5e+09,40,33,75,148
49690000,2154720000,255460000,18360000,21770000,2.5e+09,32,28,64,124
759180000,39900000,42400000,941510000,717010000,2.5e+09,33,29,65,127
1053810000,92010000,54550000,453220000,846410000,2.5e+09,37,31,74,142
479580000,2e+06,23900000,729190000,1265330000,2.5e+09,30,26,58,114
789380000,105240000,30790000,455420000,1119170000,2.5e+09,31,28,65,124
485610000,1.082e+09,272580000,152800000,507010000,2.5e+09,38,28,84,150
909120000,226340000,167600000,946490000,250450000,2.5e+09,34,32,75,141
802060000,192800000,134710000,1283540000,86890000,2.5e+09,40,33,82,155
861340000,24890000,84550000,954720000,574500000,2.5e+09,32,28,70,130
494860000,538850000,40330000,37940000,1388020000,2.5e+09,32,23,51,106
1207500000,964320000,25190000,124280000,178710000,2.5e+09,28,22,50,100
394610000,1067080000,29860000,43750000,964700000,2.5e+09,31,23,61,115
1557750000,601810000,127200000,83360000,129880000,2.5e+09,33,31,64,128
569700000,1305830000,153040000,23180000,448250000,2.5e+09,32,24,61,117
1351520000,835750000,159920000,62960000,89850000,2.5e+09,31,26,59,116
886470000,1406740000,107920000,26070000,72800000,2.5e+09,30,23,56,109
114490000,2142240000,198840000,2340000,42090000,2.5e+09,27,29,69,125
803950000,1406940000,107440000,44660000,137010000,2.5e+09,28,27,64,119
35610000,2312270000,102360000,980000,48780000,2.5e+09,26,22,56,104
484980000,1650710000,202040000,44470000,117800000,2.5e+09,34,31,74,139
1449110000,232330000,62100000,261430000,495030000,2.5e+09,34,31,71,136
90820000,1850150000,246260000,67500000,245270000,2.5e+09,34,30,74,138
1405460000,492890000,132270000,310490000,158890000,2.5e+09,36,31,71,138
216260000,1934910000,253200000,31240000,64390000,2.5e+09,33,23,57,113
564340000,81130000,10870000,555430000,1288230000,2.5e+09,31,29,69,129
1084080000,204220000,41230000,538500000,631970000,2.5e+09,34,28,64,126
1522080000,409200000,102550000,162170000,3.04e+08,2.5e+09,33,30,68,131
935430000,158390000,75930000,983170000,347080000,2.5e+09,36,29,77,142
837530000,27260000,57730000,684210000,893270000,2.5e+09,26,24,51,101
1238390000,101830000,74880000,541750000,543150000,2.5e+09,39,32,77,148
852720000,69940000,103130000,584380000,889830000,2.5e+09,31,25,62,118
200090000,888320000,30830000,78760000,1217160000,2415160000,30,22,48,100
561490000,1606090000,47940000,114640000,169840000,2.5e+09,31,25,57,113
682090000,1413310000,20150000,160580000,223870000,2.5e+09,30,22,52,104
1472740000,819490000,29770000,41280000,136720000,2.5e+09,30,24,54,108
1292030000,918490000,68790000,61690000,1.59e+08,2.5e+09,31,27,57,115
11460000,2318450000,119960000,1040000,49090000,2.5e+09,22,20,44,86
72590000,2212650000,94010000,25100000,95650000,2.5e+09,34,30,73,137
807140000,1238870000,211170000,182540000,60280000,2.5e+09,36,35,76,147
104700000,2081430000,283030000,1330000,29510000,2.5e+09,28,17,46,91
1172300000,82050000,28490000,482010000,735150000,2.5e+09,33,28,70,131
1371270000,265140000,49900000,259120000,554570000,2.5e+09,35,32,78,145
1475620000,42920000,106270000,704790000,170400000,2.5e+09,34,23,69,126
703450000,14270000,30940000,806990000,944350000,2.5e+09,30,25,61,116
1035150000,343460000,83610000,963090000,74690000,2.5e+09,33,22,68,123
898490000,973760000,148960000,443640000,35150000,2.5e+09,31,26,68,125
1120720000,1023250000,163270000,148500000,44260000,2.5e+09,34,24,69,127
1169780000,838360000,95180000,337090000,59590000,2.5e+09,33,21,64,118
255060000,1471790000,557680000,126600000,88870000,2.5e+09,36,26,71,133
630120000,1133510000,315970000,283680000,136720000,2.5e+09,36,26,73,135
659260000,693590000,640300000,458560000,48290000,2.5e+09,30,18,67,115
768660000,735560000,525830000,418820000,51130000,2.5e+09,32,23,70,125
213850000,1154890000,180540000,920040000,30680000,2.5e+09,42,32,79,153
260290000,1301050000,318230000,516890000,103540000,2.5e+09,38,29,71,138
244690000,1860950000,222810000,157080000,14470000,2.5e+09,36,26,67,129
374290000,1137200000,779450000,151800000,57260000,2.5e+09,33,23,63,119
256100000,713140000,175430000,1231960000,123370000,2.5e+09,41,31,80,152
205380000,617290000,190180000,1379870000,107280000,2.5e+09,41,29,82,152
146680000,1822910000,176630000,297190000,56590000,2.5e+09,39,30,80,149
336700000,1754690000,130670000,161110000,116830000,2.5e+09,37,29,75,141
14340000,4.42e+08,56970000,567130000,1419560000,2.5e+09,37,28,75,140
21410000,684620000,134940000,698440000,960590000,2.5e+09,37,27,78,142
979240000,809170000,108230000,542800000,60560000,2.5e+09,39,28,77,144
1468660000,434310000,127410000,413410000,56210000,2.5e+09,36,28,69,133
1346700000,775110000,151160000,180140000,46890000,2.5e+09,40,27,80,147
1054230000,1030350000,193480000,156420000,65520000,2.5e+09,43,34,81,158
751020000,1047250000,245400000,379030000,77300000,2.5e+09,37,32,75,144
458810000,1247540000,176960000,554250000,62440000,2.5e+09,39,29,79,147
845030000,967420000,296750000,370950000,19850000,2.5e+09,34,24,66,124
975840000,835210000,166120000,492340000,30490000,2.5e+09,38,26,76,140
1105220000,909850000,177790000,273790000,33350000,2.5e+09,36,24,72,132
622670000,1521290000,228660000,60950000,66430000,2.5e+09,35,27,75,137
841310000,1085870000,365060000,192850000,14910000,2.5e+09,38,27,77,142
778450000,1093490000,417020000,148890000,62150000,2.5e+09,36,28,75,139
1432060000,515910000,226820000,295960000,29250000,2.5e+09,31,19,68,118
1233960000,308930000,255550000,670320000,31240000,2.5e+09,29,21,66,116
1270860000,760970000,97370000,340880000,29920000,2.5e+09,32,18,64,114
1109370000,798120000,191330000,384900000,16280000,2.5e+09,33,21,69,123
293310000,1884650000,246410000,63310000,12320000,2.5e+09,34,27,72,133
244440000,1.787e+09,278920000,164930000,24710000,2.5e+09,34,23,70,127
339810000,1667660000,401990000,70960000,19580000,2.5e+09,36,26,77,139
648670000,1368260000,197700000,244580000,40790000,2.5e+09,33,27,75,135
230750000,1513510000,175470000,475670000,104600000,2.5e+09,36,27,78,141
286230000,2028670000,77480000,86600000,21020000,2.5e+09,35,26,71,132
206640000,1233890000,321410000,696660000,41400000,2.5e+09,39,27,78,144
169820000,1838430000,78100000,252440000,161210000,2.5e+09,39,30,72,141
112550000,521400000,150580000,1358980000,356490000,2.5e+09,35,27,82,144
23150000,294870000,50330000,280890000,1850760000,2.5e+09,35,28,79,142
158280000,399440000,141050000,1400530000,400700000,2.5e+09,41,31,83,155
29990000,659080000,59810000,335470000,1415650000,2.5e+09,37,34,85,156
33090000,4960000,17870000,14990000,1436380000,1507290000,30,21,53,104
174560000,1808910000,82210000,53170000,381150000,2.5e+09,38,29,78,145
29450000,961180000,71190000,76520000,1361660000,2.5e+09,38,32,87,157
967660000,9.34e+08,283110000,163270000,151960000,2.5e+09,43,29,84,156
1346090000,539680000,141320000,457410000,15500000,2.5e+09,36,24,72,132
1169920000,912170000,173060000,174550000,70300000,2.5e+09,34,17,63,114
1057760000,815930000,192730000,417430000,16150000,2.5e+09,37,21,68,126
1275230000,919680000,190310000,103220000,11560000,2.5e+09,33,23,65,121
1094300000,976420000,222990000,118270000,88020000,2.5e+09,39,26,80,145
857340000,990300000,453830000,134840000,63690000,2.5e+09,41,27,80,148
904080000,1080010000,321500000,105660000,88750000,2.5e+09,34,24,68,126
1191280000,6.31e+08,115550000,525530000,36640000,2.5e+09,36,24,72,132
1378510000,766010000,180380000,125110000,49990000,2.5e+09,37,26,76,139
1063980000,992740000,86980000,3.39e+08,17300000,2.5e+09,36,23,70,129
541680000,1691070000,189640000,49710000,27900000,2.5e+09,37,30,79,146
947420000,1151850000,219070000,156020000,25640000,2.5e+09,31,19,66,116
1064460000,869980000,98980000,450570000,16010000,2.5e+09,31,19,57,107
9.66e+08,1278350000,102620000,142820000,10210000,2.5e+09,34,26,75,135
983990000,908950000,138780000,451630000,16650000,2.5e+09,37,27,76,140
746580000,1463550000,198490000,76520000,14860000,2.5e+09,33,23,71,127
977570000,1213720000,107670000,190170000,10870000,2.5e+09,32,26,71,129
520090000,1597020000,270080000,80890000,31920000,2.5e+09,37,29,84,150
887370000,1267930000,172500000,144540000,27660000,2.5e+09,40,25,74,139
413780000,1277330000,137630000,627200000,44060000,2.5e+09,37,29,74,140
479550000,1432540000,205680000,271080000,111150000,2.5e+09,41,29,81,151
1177440000,895180000,95970000,159780000,171630000,2.5e+09,38,29,72,139
835050000,1134070000,240130000,220880000,69870000,2.5e+09,38,31,77,146
142940000,942050000,128840000,1110380000,175790000,2.5e+09,38,31,83,152
219810000,1118490000,154810000,9.09e+08,97880000,2499990000,42,30,83,155
287800000,1417270000,169650000,549360000,75920000,2.5e+09,39,28,83,150
438130000,1034210000,652690000,291340000,83630000,2.5e+09,41,32,93,166
132260000,1432780000,115770000,573650000,245540000,2.5e+09,36,29,84,149
141430000,694400000,125500000,1402560000,136110000,2.5e+09,37,25,73,135
28540000,538160000,39030000,28480000,1865790000,2.5e+09,38,28,80,146
158360000,1146350000,152880000,269550000,772860000,2.5e+09,41,27,86,154
194500000,1885860000,154530000,29930000,235180000,2.5e+09,35,27,71,133
49460000,1721830000,113110000,19280000,596320000,2.5e+09,33,27,74,134
63860000,781160000,57560000,9940000,1587480000,2.5e+09,35,26,74,135
881520000,1019990000,324560000,257820000,16110000,2.5e+09,32,19,66,117
902030000,1108710000,112240000,335470000,41550000,2.5e+09,35,24,70,129
755640000,1285760000,226500000,183510000,48590000,2.5e+09,38,24,74,136
643510000,907530000,155250000,712980000,80730000,2.5e+09,34,25,71,130
919680000,1310580000,122630000,112570000,34540000,2.5e+09,30,19,62,111
752510000,1198790000,373760000,144540000,30400000,2.5e+09,30,20,62,112
513570000,1784010000,56640000,132310000,13470000,2.5e+09,32,25,68,125
851290000,995160000,151350000,462670000,39530000,2.5e+09,31,21,70,122
950030000,1235890000,93980000,207560000,12540000,2.5e+09,36,27,76,139
980960000,1258630000,122380000,115200000,22830000,2.5e+09,38,29,80,147
1076710000,1035460000,99890000,263030000,24910000,2.5e+09,32,26,75,133
1016560000,1022850000,80010000,327180000,53400000,2.5e+09,36,27,78,141
389080000,1868290000,159290000,57550000,25790000,2.5e+09,36,27,74,137
1171940000,879710000,223490000,213780000,11080000,2.5e+09,37,29,77,143
309900000,1938340000,161700000,40920000,49140000,2.5e+09,35,29,73,137
1046930000,1165400000,140740000,120400000,26530000,2.5e+09,35,25,75,135
372180000,1780540000,211270000,98400000,37610000,2.5e+09,36,30,82,148
1331540000,883590000,1.35e+08,103150000,46720000,2.5e+09,37,28,80,145
234180000,1852650000,253970000,106370000,52830000,2.5e+09,36,30,83,149
232550000,1994020000,205530000,30450000,37450000,2.5e+09,42,34,85,161
752360000,1461770000,73080000,199370000,13420000,2.5e+09,38,30,83,151
646420000,1391810000,134230000,303840000,23700000,2.5e+09,39,34,90,163
663810000,1255600000,72370000,4.65e+08,43220000,2.5e+09,40,33,86,159
676350000,1258740000,96880000,381320000,86710000,2.5e+09,39,33,86,158
191790000,1416260000,165320000,156030000,570600000,2.5e+09,40,30,81,151
619570000,1375910000,83660000,368550000,52310000,2.5e+09,41,31,92,164
309510000,1456060000,96980000,203410000,434040000,2.5e+09,41,34,94,169
665640000,1283240000,118220000,367340000,65560000,2.5e+09,34,26,70,130
85290000,764910000,45340000,74160000,1530300000,2.5e+09,40,29,81,150
12250000,80870000,9900000,18110000,2378870000,2.5e+09,32,24,61,117
644390000,1376570000,220280000,195930000,62830000,2.5e+09,34,26,82,142
621630000,779030000,147700000,908380000,43260000,2.5e+09,33,24,77,134
507150000,1691080000,127640000,160600000,13530000,2.5e+09,34,25,72,131
733990000,739820000,454120000,378650000,193420000,2.5e+09,36,29,81,146
696440000,1340210000,218520000,217570000,27260000,2.5e+09,33,24,75,132
708500000,1321960000,94620000,327100000,47820000,2.5e+09,39,28,82,149
1076330000,1006730000,129630000,270680000,16630000,2.5e+09,37,24,76,137
860230000,1379490000,128600000,109150000,22530000,2.5e+09,40,28,85,153
413070000,1822890000,141130000,112730000,10180000,2.5e+09,34,24,79,137
722130000,831580000,147670000,697450000,101170000,2.5e+09,33,25,80,138
1268330000,118920000,9750000,210000,1102790000,2.5e+09,36,30,78,144
313450000,63830000,13440000,0,1723880000,2114600000,36,35,85,156
211710000,25770000,5800000,590000,2256130000,2.5e+09,29,27,60,116
265740000,30500000,4160000,3e+05,2199300000,2.5e+09,29,25,61,115
385040000,1.9e+07,4910000,0,2091050000,2.5e+09,30,24,60,114
607490000,70410000,6e+06,0,1816100000,2.5e+09,31,23,64,118
672600000,110440000,11810000,970000,1704180000,2.5e+09,31,27,64,122
720630000,129260000,7550000,0,1642560000,2.5e+09,32,24,63,119
43040000,85050000,2410000,0,2175410000,2305910000,33,26,62,121
655260000,146810000,46560000,1530000,1649840000,2.5e+09,34,30,78,142
9210000,68240000,22080000,18980000,1394190000,1512700000,27,22,53,102
